wid,price,variety,region,province,country,winery,encoded,color
6348,28.0,Sparkling Blend,Hawaii,Hawaii,US,Ulupalakua,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white or rosé
6349,18.0,Red Blend,nan,Maule Valley,Chile,Viña Maipo,"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0", red
6350,150.0,Cabernet Sauvignon,"Rutherford, Napa",California,US,Coomber Family Ranch,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
6351,28.0,Provence white blend,Côtes de Provence,Provence,France,Château Sainte Roseline,"0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6352,16.0,Champagne Blend,nan,America,US,Gruet,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6353,42.0,Bordeaux-style Red Blend,"Horse Heaven Hills, Columbia Valley",Washington,US,Mercer,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6354,13.0,Sparkling Blend,"Columbia Valley (WA), Columbia Valley",Washington,US,Michelle,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", white or rosé
6355,26.0,Merlot,"Wahluke Slope, Columbia Valley",Washington,US,Milbrandt,"1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6356,28.0,Tocai Friulano,"Hudson River Region, New York Other",New York,US,Millbrook,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white
6357,17.0,Chardonnay,"New York, New York Other",New York,US,Millbrook,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6358,22.0,Sparkling Blend,"Napa County, Napa",California,US,Mumm Napa,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
6359,29.0,Red Blend,"Columbia Valley (WA), Columbia Valley",Washington,US,William Grassie,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6360,112.0,Nebbiolo,Barolo,Piedmont,Italy,Ca'Romè,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6361,40.0,Nebbiolo,Barbaresco,Piedmont,Italy,Cascina Luisin,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1", red
6362,30.0,Zinfandel,"Russian River Valley, Sonoma",California,US,JR Wine,"0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0", red
6363,50.0,Pinot Noir,"McMinnville, Willamette Valley",Oregon,US,Youngberg Hill Vineyards,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6364,100.0,Cabernet Sauvignon,"St. Helena, Napa",California,US,Whitehall Lane,"1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
6365,26.0,Pinot Noir,Alsace,Alsace,France,Pierre Sparr,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6366,105.0,Nebbiolo,Barolo,Piedmont,Italy,Poderi Luigi Einaudi,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", red
6367,60.0,Nebbiolo,Barolo,Piedmont,Italy,Roagna,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6368,27.0,Sauvignon Blanc,"Carneros, Napa-Sonoma",California,US,Selene,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6369,39.0,Pinot Noir,"Willamette Valley, Willamette Valley",Oregon,US,Siduri,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0", red
6370,39.0,Pinot Noir,"Willamette Valley, Willamette Valley",Oregon,US,Siduri,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0", red
6371,25.0,Portuguese Red,nan,Alentejano,Portugal,Dão Sul,"0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0", red
6372,,Nebbiolo,Barolo,Piedmont,Italy,Barale Fratelli,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6373,95.0,Nebbiolo,Barbaresco,Piedmont,Italy,Ca'Romè,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6374,39.0,Verdejo,Rueda,Northern Spain,Spain,Dos Victorias,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6375,28.0,Portuguese Red,nan,Douro,Portugal,Quinta das Bandeiras,"0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6376,38.0,Zinfandel,"St. Helena, Napa",California,US,Robert Biale,"1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6377,28.0,Petite Sirah,"Alexander Valley, Sonoma",California,US,Trentadue,"1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
6378,36.0,Pinot Noir,"Willamette Valley, Willamette Valley",Oregon,US,Silvan Ridge,"0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0", red
6379,,Glera,Conegliano Valdobbiadene Prosecco Superiore,Veneto,Italy,Terra Serena,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6380,15.0,Glera,Conegliano Valdobbiadene Prosecco Superiore,Veneto,Italy,Terre di San Venanzio Fortunato,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6381,15.0,Glera,Conegliano Valdobbiadene Prosecco Superiore,Veneto,Italy,Terre di San Venanzio Fortunato,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6382,17.0,White Blend,nan,Idaho,US,3 Horse Ranch Vineyards,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6383,13.0,Lambrusco,Lambrusco dell'Emilia,Central Italy,Italy,Albinea Canali,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6384,30.0,Merlot,nan,Península de Setúbal,Portugal,Bacalhôa Wines of Portugal,"0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0", red
6385,9.0,Portuguese Rosé,nan,Península de Setúbal,Portugal,Bacalhôa Wines of Portugal,"0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", rosé
6386,11.0,Garnacha,Vino de la Tierra de Castilla,Central Spain,Spain,Bodegas Navarro López,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6387,10.0,Garganega,Soave Classico,Veneto,Italy,Cecilia Beretta,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6388,10.0,Riesling,Idaho,Idaho,US,Colter's Creek,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6389,10.0,Pinot Grigio,Veneto,Veneto,Italy,Conselve,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6390,17.0,Portuguese Rosé,nan,Douro,Portugal,Quinta do Portal,"0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0", rosé
6391,,Glera,Prosecco,Veneto,Italy,Rapido,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6392,20.0,Chardonnay,"Green Valley, Sonoma",California,US,River Road,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6393,22.0,Zinfandel,"Napa Valley, Napa",California,US,Rutherford Ranch,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
6394,18.0,Sangiovese,nan,Idaho,US,Snake River,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6395,11.0,Glera,Prosecco,Veneto,Italy,Stella Mia,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6396,130.0,Tempranillo,Rioja,Northern Spain,Spain,Telmo Rodríguez,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6397,13.0,Rosé,"Paso Robles, Central Coast",California,US,Vina Robles,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
6398,11.0,Garganega,Soave,Veneto,Italy,Marcato,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0", white
6399,22.0,Lambrusco,Lambrusco Reggiano,Central Italy,Italy,Medici Ermete,"0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0", red
6400,24.0,Red Blend,Navarra,Northern Spain,Spain,Pago de Larrainzar,"0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0", red
6401,16.0,Glera,Prosecco Treviso,Veneto,Italy,Zardetto,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6402,30.0,Merlot,"Columbia Valley (WA), Columbia Valley",Washington,US,Goose Ridge,"0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6403,20.0,Rosé,Côtes de Provence,Provence,France,Château de Saint-Martin,"0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
6404,28.0,Cabernet Sauvignon,"Horse Heaven Hills, Columbia Valley",Washington,US,Cloudlift Cellars,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", red
6405,28.0,Chardonnay,Chablis,Burgundy,France,Domaine Vrignaud,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1", white
6406,10.0,Rosé,Côtes de Provence,Provence,France,Domaines Pierre Chavin,"0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0", pink
6407,25.0,Chardonnay,"Russian River Valley, Sonoma",California,US,Friedeman,"0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6408,38.0,Pinotage,nan,Stellenbosch,South Africa,Radford Dale,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6409,48.0,Zinfandel,"Dry Creek Valley, Sonoma",California,US,Armida,"1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0", red
6410,60.0,Pinot Noir,"Carneros, Napa-Sonoma",California,US,Bouchaine,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6411,30.0,Bordeaux-style Red Blend,"Napa Valley, Napa",California,US,Peju,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0", red
6412,45.0,Red Blend,"Columbia Valley (WA), Columbia Valley",Washington,US,Pondera,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", red
6413,12.0,Grüner Veltliner,nan,Niederösterreich,Austria,R&A; Pfaffl,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1", white
6414,,Rosé,Coteaux d'Aix-en-Provence,Provence,France,Ravoire et Fils,"0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
6415,28.0,Syrah,"Santa Clara Valley, Central Coast",California,US,Sarah's Vineyard,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6416,45.0,Chardonnay,Red Hills Lake County,California,US,Shannon Ridge,"0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0", white
6417,140.0,Cabernet Sauvignon,"Napa Valley, Napa",California,US,Jarvis,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0", red
6418,15.0,Red Blend,"Columbia Valley (WA), Columbia Valley",Washington,US,Kamiak,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6419,17.0,Cabernet Blend,Mendoza,Mendoza Province,Argentina,Kaiken,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0", red
6420,10.0,Pinot Noir,Vin de France,France Other,France,Kiwi Cuvée,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0", red
6421,9.0,Chardonnay,nan,Ukraine,Ukraine,Koblevo,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
6422,60.0,Nebbiolo,Barbaresco,Piedmont,Italy,La Bioca,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6423,26.0,Tempranillo,Texas High Plains,Texas,US,Lost Oak,"0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
6424,20.0,Red Blend,Texas High Plains,Texas,US,THP,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0", red
6425,12.0,Sauvignon Blanc,South Australia,South Australia,Australia,Yalumba,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
6426,35.0,Red Blend,"Southern Oregon, Southern Oregon",Oregon,US,DanCin,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6427,10.0,Red Blend,Vin de France,France Other,France,Belles Vignes,"0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0", red
6428,25.0,Viognier,Texas,Texas,US,Brennan,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6429,30.0,Syrah,"Santa Cruz Mountains, Central Coast",California,US,Burrell School Vineyards,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", red
6430,10.0,Portuguese White,nan,Lisboa,Portugal,Casca Wines,"0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6431,18.0,Chardonnay,Mendoza,Mendoza Province,Argentina,Chakana,"0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0", white
6432,,Pinot Grigio,Australia,Australia Other,Australia,Evans & Tate,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6433,8.0,Portuguese White,nan,Vinho Verde,Portugal,Aveleda,"0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0", white
6434,8.0,Portuguese Red,nan,Alentejano,Portugal,Casa Agricola Santos Jorge,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0", red
6435,20.0,Rhône-style White Blend,nan,Galilee,Israel,Jacques Capsouto,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6436,32.0,Merlot,Virginia,Virginia,US,Veramar,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6437,9.0,Portuguese White,nan,Lisboa,Portugal,Adega Mãe,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0", white
6438,56.0,Chardonnay,Contea di Sclafani,Sicily & Sardinia,Italy,Tasca d'Almerita,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6439,61.0,Pinot Noir,"Chalone, Central Coast",California,US,Testarossa,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0", red
6440,16.0,Sparkling Blend,Crémant de Limoux,Languedoc-Roussillon,France,Côté Mas,"0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0", white or rosé
6441,,Port,nan,Port,Portugal,Messias,"0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", red
6442,42.0,Champagne Blend,Champagne,Champagne,France,Piper-Heidsieck,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6443,56.0,Pinot Noir,"Sta. Rita Hills, Central Coast",California,US,R2,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
6444,45.0,Sparkling Blend,"Yountville, Napa",California,US,Chandon,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
6445,27.0,Pinot Blanc-Chardonnay,Crémant d'Alsace,Alsace,France,Domaine Vincent Stoeffler,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0", white
6446,25.0,Tempranillo,"Columbia Gorge (OR), Oregon Other",Oregon,US,Dominio IV,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6447,23.0,Riesling,nan,Mosel,Germany,Dr. Heidemanns-Bergweiler,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6448,28.0,Riesling,nan,Mosel,Germany,Dr. Loosen,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6449,22.0,Sparkling Blend,"Sonoma County, Sonoma",California,US,Gloria Ferrer,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", white or rosé
6450,52.0,Pinot Noir,Savigny-lès-Beaune,Burgundy,France,Jean-Luc and Paul Aegerter,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6451,20.0,Nebbiolo,Nebbiolo d'Alba,Piedmont,Italy,Josetta Saffirio,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6452,,Moscatel,nan,Moscatel do Douro,Portugal,Adega de Favaios,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0", white
6453,12.0,Monastrell-Syrah,Alicante,Levante,Spain,Artadi,"0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0", red
6454,11.0,Tempranillo,Rioja,Northern Spain,Spain,Carlos Serres,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0", red
6455,19.0,Sparkling Blend,Crémant d'Alsace,Alsace,France,Cave Freudenreich,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
6456,16.0,Sherry,Jerez,Andalucia,Spain,Delgado Zuleta,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1", amber
6457,68.0,Chardonnay,Meursault,Burgundy,France,Domaine Jean Monnier et Fils,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6458,23.0,Red Blend,"Columbia Gorge (OR), Oregon Other",Oregon,US,Dominio IV,"1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0", red
6459,18.0,Cabernet Franc,Uco Valley,Mendoza Province,Argentina,Finca la Celia,"0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0", red
6460,30.0,Sparkling Blend,Franciacorta,Lombardy,Italy,Fratelli Berlucchi,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
6461,20.0,Sauvignon Blanc,"Sonoma County, Sonoma",California,US,Gary Farrell,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6462,17.0,Sauvignon Blanc,Sancerre,Loire Valley,France,Lacheteau,"0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
6463,28.0,Sauvignon Blanc,Alto Adige,Northeastern Italy,Italy,St. Michael-Eppan,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6464,28.0,Sauvignon Blanc,"Napa Valley, Napa",California,US,Stag's Leap Wine Cellars,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6465,23.0,Sauvignon Blanc,"Alexander Valley, Sonoma",California,US,Stonestreet,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6466,22.0,Merlot,"Rogue Valley, Southern Oregon",Oregon,US,Valley View,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", red
6467,20.0,Chardonnay,"Oregon, Oregon Other",Oregon,US,King Estate,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6468,30.0,Sangiovese,Toscana,Tuscany,Italy,Biondi Santi,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6469,19.0,Sauvignon Blanc,"Alexander Valley, Sonoma",California,US,Iron Horse,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6470,8.0,Riesling,"Umpqua Valley, Southern Oregon",Oregon,US,Girardet,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", white
6471,35.0,Sangiovese,Sant'Antimo,Tuscany,Italy,Castello Banfi,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6472,20.0,Sauvignon Blanc,Pouilly-Fumé,Loire Valley,France,Domaine A. Cailbourdin,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6473,9.0,Carmenère,nan,Maipo Valley,Chile,Morandé,"1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6474,28.0,Pinot Noir,nan,Central Otago,New Zealand,Rowland,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6475,18.0,Sauvignon Blanc,"Dry Creek Valley, Sonoma",California,US,Quivira,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6476,30.0,Merlot,"Rogue Valley, Southern Oregon",Oregon,US,Valley View,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6477,15.0,Chardonnay,"Oregon, Oregon Other",Oregon,US,Valley View,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6478,50.0,Pinot Noir,"Sonoma Coast, Sonoma",California,US,Boheme,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6479,70.0,Chardonnay,Pouilly-Fuissé,Burgundy,France,Château de Fuissé,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6480,61.0,"Corvina, Rondinella, Molinara",Amarone della Valpolicella Classico,Veneto,Italy,San Rustico,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0", red
6481,70.0,Chardonnay,Chablis,Burgundy,France,La Chablisienne,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6482,130.0,Pinot Noir,Corton,Burgundy,France,Louis Latour,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6483,88.0,"Corvina, Rondinella, Molinara",Amarone della Valpolicella Classico,Veneto,Italy,Nicolis,"1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6484,100.0,Pinot Noir,Pommard,Burgundy,France,Olivier Leflaive,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6485,99.0,Chardonnay,Puligny-Montrachet,Burgundy,France,Domaine Vincent Girardin,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
6486,42.0,Rhône-style Red Blend,"Columbia Valley (WA), Columbia Valley",Washington,US,Gramercy,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6487,45.0,Pinot Noir,Mendocino,California,US,Baxter,"0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0", red
6488,40.0,Sparkling Blend,"Napa-Sonoma, Napa-Sonoma",California,US,Chandon,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0", white or rosé
6489,60.0,Cabernet Sauvignon,"St. Helena, Napa",California,US,Conn Creek,"0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
6490,36.0,Chardonnay,Chablis,Burgundy,France,Domaine Jean-Paul et Benoît Droin,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6491,,Pinot Noir,Vosne-Romanée,Burgundy,France,Domaine Perrot-Minot,"1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
6492,100.0,Red Blend,Veneto,Veneto,Italy,Maculan,"0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0", red
6493,49.0,Cabernet Sauvignon,"Columbia Valley (WA), Columbia Valley",Washington,US,Efeste,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0", red
6494,18.0,Riesling,"Columbia Valley (WA), Columbia Valley",Washington,US,Efeste,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6495,137.0,Chardonnay,Chablis,Burgundy,France,Pascal Bouchard,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white
6496,25.0,Syrah,"Columbia Valley (WA), Columbia Valley",Washington,US,Southard,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0", red
6497,34.0,Zinfandel,"Calistoga, Napa",California,US,Summers,"0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6498,85.0,Syrah,"Sierra Foothills, Sierra Foothills",California,US,Terre Rouge,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
6499,107.0,Pinot Noir,Beaune,Burgundy,France,Chanson Père et Fils,"0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0", red
6500,94.0,Chardonnay,Chassagne-Montrachet,Burgundy,France,Chanson Père et Fils,"0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0", white
6501,,Pinot Noir,Gevrey-Chambertin,Burgundy,France,Domaine Drouhin-Laroze,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0", red
6502,,Chardonnay,Chablis,Burgundy,France,Domaine Jean-Paul et Benoît Droin,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6503,35.0,Bordeaux-style Red Blend,"Napa Valley, Napa",California,US,Bell,"1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6504,,Chardonnay,Mâcon-Chardonnay,Burgundy,France,Cave de Lugny,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
6505,16.0,White Blend,Delle Venezie,Northeastern Italy,Italy,Masi,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white
6506,45.0,Chardonnay,Mendoza,Mendoza Province,Argentina,Monteviejo,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6507,16.0,Red Blend,Barossa,South Australia,Australia,Peter Lehmann,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6508,12.0,Portuguese Red,nan,Douro,Portugal,Quinta do Crasto,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", red
6509,15.0,Chardonnay,"Carneros, Napa-Sonoma",California,US,RouteStock,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6510,,Pinot Grigio,Venezia Giulia,Northeastern Italy,Italy,Attems,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
6511,24.0,Primitivo,Mendocino,California,US,Brutocao,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", red
6512,34.0,Sangiovese,Chianti Classico,Tuscany,Italy,Castelli del Grevepesa,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
6513,35.0,Portuguese Red,nan,Dão,Portugal,Vinha Paz,"0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0", red
